store_id,uptime_lastweek,downtime_lastweek,uptime_lastday,downtime_lastday,'uptime_lasthour,downtime_lasthour
379226339704530410,8639.900000000001,0.0,1439.9833333333333,0.0,0,0
1253356761818562621,3570.0,0.0,690.0,0.0,0,0
4755926456158904833,8639.900000000001,0.0,1439.9833333333336,0.0,0,0
8803894796084290585,2714.983333333333,0.0,0.0,0.0,0,0
6836033035108373086,5759.15700765,300.74299235,1019.9833333333333,0.0,0,0
2639750514662973687,4350.0,0.0,870.0,0.0,0,0
1040732551176103056,3540.0,0.0,720.0,0.0,0,0
8304911926566338483,6479.9,0.0,1079.9833333333333,0.0,0,0
3361278033591045661,8639.9,0.0,1439.9833333333333,0.0,0,0
2601623541509400542,2700.0,0.0,540.0,0.0,0,0
8207758013351082541,2130.0,0.0,240.00000000000003,0.0,0,0
4249300502744464539,8639.9,0.0,1439.9833333333331,0.0,0,0
881974164067848799,4139.983333333334,0.0,540.0,0.0,0,0
4031771205466256346,6869.900000000001,0.0,1124.9833333333333,0.0,0,0
8117247589549708019,5039.9,0.0,839.9833333333333,0.0,0,0
5223121655148958959,6590.0,0.0,1108.0,0.0,0,0
5281145666427062582,2084.95,0.0,165.0,0.0,0,0
7103249743888768279,2295.0,0.0,615.0,0.0,0,0
6937872202603482963,3645.0,0.0,705.0,0.0,0,0
4359897525988670130,3599.9999999999995,0.0,719.9999999999999,0.0,0,0
8668949117244880140,4860.0,0.0,840.0,0.0,0,0
329697652999698776,3150.0,0.0,630.0,0.0,0,0
2873839205725435068,1620.0,0.0,0.0,0.0,0,0
1634983772484395625,9898.771671116667,181.11166221666667,1439.9833333333333,0.0,0,0
8754037299794781932,10019.37323015,60.510103183333335,1439.9833333333336,0.0,0,0
8478659457975884995,8639.900000000001,0.0,1439.9833333333333,0.0,0,0
3173528025538718452,8639.9,0.0,1439.9833333333331,0.0,0,0
1172776965412058288,10079.883333333333,0.0,1439.9833333333331,0.0,0,0
8050904836920798206,2457.101665733333,7622.7816676,0.0,1439.9833333333336,0,0
3485383537492459194,3027.9833333333336,0.0,0.0,0.0,0,0
7791569942019889767,8639.9,0.0,1439.9833333333331,0.0,0,0
7647796266115725856,3150.0,0.0,630.0,0.0,0,0
7372385631979013974,8639.900000000001,0.0,1439.9833333333336,0.0,0,0
1886094822273762805,6174.0,0.0,989.0,0.0,0,0
1921227243936268124,4289.983333333334,0.0,570.0,0.0,0,0
2670800031826856367,5785.0,0.0,1094.0,0.0,0,0
2529970021684233025,8639.9,0.0,1439.9833333333331,0.0,0,0
3390153829311738919,1650.0,0.0,270.0,0.0,0,0
2723172216807087715,8639.9,0.0,1439.9833333333333,0.0,0,0
3457174951287490032,8639.900000000001,0.0,1439.9833333333336,0.0,0,0
1557691556894768738,10079.883333333333,0.0,1439.9833333333333,0.0,0,0
4395688375231610603,8634.0,0.0,1439.0,0.0,0,0
3480535111316179789,177.69435096666666,1862.3056490333333,0.0,420.0,0,0
8080175208160124283,3595.0,0.0,719.0,0.0,0,0
4894791864539115200,5760.0,0.0,960.0,0.0,0,0
6529727365761998945,8634.0,0.0,1439.0,0.0,0,0
2937297056410899541,8634.0,0.0,1439.0,0.0,0,0
7257064183173214729,6479.900000000001,0.0,1079.9833333333333,0.0,0,0
3151529852031249810,5580.0,0.0,930.0,0.0,0,0
8258804424046746943,3225.0,0.0,645.0,0.0,0,0
6614523831540505463,3300.0,0.0,660.0,0.0,0,0
1826435698432426239,10079.883333333333,0.0,1439.9833333333333,0.0,0,0
4333246355539626670,10079.883333333333,0.0,1439.9833333333331,0.0,0,0
4644728874609587438,8639.9,0.0,1439.9833333333331,0.0,0,0
646862635677872649,6116.631800783334,363.2681992166667,1079.9833333333333,0.0,0,0
3762462515785465924,8639.9,0.0,1439.9833333333331,0.0,0,0
7150774588280614833,9599.6200339,480.2632994333334,1318.4078525333334,121.5754808,0,0
8345736932152836262,10079.883333333335,0.0,1439.9833333333333,0.0,0,0
6807898943856172607,5759.933333333334,4319.95,1439.9833333333336,0.0,0,0
1666841521765803410,8639.9,0.0,1439.9833333333331,0.0,0,0
333363422900954809,2339.9833333333336,0.0,0.0,0.0,0,0
8957614279107724771,2940.0,0.0,510.0,0.0,0,0
5945586020471081479,3178.0,0.0,0.0,0.0,0,0
6472421132249756772,8639.9,0.0,1439.9833333333331,0.0,0,0
7761606104561337031,4019.983333333333,0.0,645.0,0.0,0,0
838975604215828311,8185.0,0.0,1439.0,0.0,0,0
3266261351669573692,5034.0,0.0,839.0,0.0,0,0
2795813457317920490,1325.7734485833334,2694.15988475,0.0,120.00000000000001,0,0
4605930245483207319,8639.900000000001,0.0,1439.9833333333333,0.0,0,0
2962311335535390960,8639.900000000001,0.0,1439.9833333333336,0.0,0,0
7268756666846583478,4195.0,839.0000000000001,839.0,0.0,0,0
1630572092685790853,3569.9999999999995,0.0,689.9999999999999,0.0,0,0
8937336970477990571,3000.0,0.0,600.0,0.0,0,0
5573042382995353167,2279.9833333333336,0.0,0.0,0.0,0,0
2919034318358144116,6359.9,0.0,1079.9833333333333,0.0,0,0
1069175913867471706,4376.983333333334,0.0,779.0,0.0,0,0
875843728245815497,8639.900000000001,0.0,1439.9833333333333,0.0,0,0
674181715362434303,8639.9,0.0,1439.9833333333331,0.0,0,0
6919205629015311844,10079.883333333333,0.0,1439.9833333333331,0.0,0,0
5833524886918537002,10079.883333333335,0.0,1439.9833333333336,0.0,0,0
895776572353408414,10079.883333333333,0.0,1439.9833333333333,0.0,0,0
3128372722755492220,8578.454201516668,61.445798483333334,1439.9833333333333,0.0,0,0
7623827925406279462,6577.374609033333,2062.5253909666667,704.7080891666667,735.2752441666667,0,0
7380452304013001940,8517.74372555,122.15627445000001,1439.9833333333333,0.0,0,0
4735020268815610999,10079.883333333333,0.0,1439.9833333333333,0.0,0,0
4379354991255025015,6230.0,0.0,1048.0,0.0,0,0
586828640680309708,6120.0,0.0,1020.0,0.0,0,0
4411708924362315807,5159.983333333334,0.0,720.0,0.0,0,0
3602624699088147408,6120.0,0.0,1019.9999999999999,0.0,0,0
808823578625004293,8639.9,0.0,1439.9833333333333,0.0,0,0
4537118630493879732,3419.9333333333334,0.0,60.0,0.0,0,0
6768421287930768369,4784.983333333334,0.0,645.0,0.0,0,0
5204205417198497707,5580.0,0.0,930.0,0.0,0,0
6218610446218045507,2760.0,0.0,0.0,0.0,0,0
4038122761946492291,2925.0,0.0,585.0,0.0,0,0
4521472232575735964,4859.966666666667,0.0,1439.9833333333333,0.0,0,0
6164497053337196872,5039.9,0.0,839.9833333333333,0.0,0,0
2746426715779371861,3720.0,0.0,660.0,0.0,0,0
3592833730880444385,5400.0,0.0,930.0,0.0,0,0
6084129894248182147,8639.900000000001,0.0,1439.9833333333336,0.0,0,0
2968757472314064027,3480.0,0.0,600.0,0.0,0,0
6864988578947949086,6479.900000000001,0.0,1079.9833333333333,0.0,0,0
2341975151855811674,3150.0,0.0,630.0,0.0,0,0
1545419770545519833,2850.0,0.0,570.0,0.0,0,0
3984770485507574882,2759.9833333333336,0.0,0.0,0.0,0,0
6608528256001332810,3984.9833333333336,0.0,495.0,0.0,0,0
2973766607541934236,3825.0,0.0,765.0,0.0,0,0
4079089274955837207,2925.0,0.0,585.0,0.0,0,0
4398082883008351949,2700.0,0.0,540.0,0.0,0,0
8191797924941731759,2700.0,0.0,540.0,0.0,0,0
2662551240879654986,8639.900000000001,0.0,1439.9833333333333,0.0,0,0
6891979499390404721,8639.900000000001,0.0,1439.9833333333336,0.0,0,0
6740922013757682995,5640.0,0.0,960.0,0.0,0,0
7995554789749200173,3570.0,0.0,690.0,0.0,0,0
7220973262594195425,4019.9166666666665,0.0,779.9833333333333,0.0,0,0
2547992708873404100,1980.0,0.0,210.0,0.0,0,0
4783594666522589213,4049.916666666667,0.0,809.9833333333333,0.0,0,0
3427928602063028232,5640.0,0.0,960.0,0.0,0,0
3871342332526523326,5940.0,0.0,990.0,0.0,0,0
4015395599881112256,6479.9,0.0,1079.9833333333333,0.0,0,0
1404363152012971654,8639.9,0.0,1439.9833333333331,0.0,0,0
2097768219460516447,8639.9,0.0,1439.9833333333333,0.0,0,0
504331488096931942,2335.983333333333,0.0,0.0,0.0,0,0
774816811015287446,3569.983333333333,0.0,0.0,0.0,0,0
7223258670951219118,4138.0,0.0,705.0,0.0,0,0
4467068553511405146,8639.900000000001,0.0,1439.9833333333336,0.0,0,0
2107578749059541867,3780.0,0.0,690.0,0.0,0,0
5542499542228920905,8639.900000000001,0.0,1439.9833333333333,0.0,0,0
5036997234964374401,2850.0,0.0,570.0,0.0,0,0
7184588537939096369,2850.0,0.0,570.0,0.0,0,0
3261499711683468740,2400.0,0.0,480.0,0.0,0,0
4336560822635846731,4200.0,0.0,840.0,0.0,0,0
5750671646927722816,8639.9,0.0,1439.9833333333331,0.0,0,0
5219832925489842912,8639.9,0.0,1439.9833333333333,0.0,0,0
6034454880939136883,8639.900000000001,0.0,1439.9833333333333,0.0,0,0
1209276477146037485,4439.916666666667,0.0,839.9833333333333,0.0,0,0
8915497710891717822,5580.0,0.0,930.0,0.0,0,0
8335674997994907960,5039.900000000001,0.0,839.9833333333333,0.0,0,0
8911368470440272064,4800.0,0.0,780.0,0.0,0,0
8315395491061125019,3405.0,0.0,645.0,0.0,0,0
1670544066363019946,4604.983333333334,0.0,645.0,0.0,0,0
3211772869478790020,10079.883333333333,0.0,1439.9833333333331,0.0,0,0
3851218396063293521,4440.0,0.0,780.0,0.0,0,0
377793925363054037,3195.0,0.0,615.0,0.0,0,0
1166676227748031010,3195.0,0.0,615.0,0.0,0,0
3794745111072104224,10079.883333333335,0.0,1439.9833333333336,0.0,0,0
2454029148522845822,5279.966666666667,0.0,480.0,0.0,0,0
2123709446545200911,10073.0,0.0,1439.0,0.0,0,0
572367105408911827,6210.575043533333,299.3416231333333,1229.9833333333331,0.0,0,0
4418964457147479291,4012.756835383333,1627.2431646166667,959.9999999999999,0.0,0,0
2997579043198108695,6114.0,0.0,1019.0000000000001,0.0,0,0
438626569442631056,4987.960236316667,652.0397636833334,960.0,0.0,0,0
1300195604760986700,4719.966666666667,0.0,460.0,0.0,0,0
22284400831843180,2476.6305783166667,1494.3694216833333,0.0,120.0,0,0
4169529855775714048,5104.136186466667,655.7804802,839.9833333333333,240.0,0,0
2422785024605135486,6719.900000000001,0.0,1139.9833333333333,0.0,0,0
7293080882699237692,3536.0,0.0,60.0,0.0,0,0
3283492708296652331,2609.9833333333336,0.0,660.0,0.0,0,0
9204962793113048005,4500.0,0.0,750.0,0.0,0,0
8190956604937856935,8639.9,0.0,1439.9833333333331,0.0,0,0
12572597046904092,1980.0,0.0,210.0,0.0,0,0
2720338911902135987,4949.983333333334,0.0,750.0,0.0,0,0
1964438083180033038,3119.983333333333,0.0,420.0,0.0,0,0
6037899105612538467,1710.0,0.0,0.0,0.0,0,0
734323051093970964,5040.0,0.0,840.0,0.0,0,0
3919389831997155147,10079.883333333333,0.0,1439.9833333333333,0.0,0,0
5658462824509404128,4736.721313933334,5343.1620194,0.0,1439.9833333333331,0,0
8177720468539840951,10079.883333333335,0.0,1439.9833333333333,0.0,0,0
5159224775776161342,10079.883333333333,0.0,1439.9833333333331,0.0,0,0
6908316526509204317,8639.900000000001,0.0,1439.9833333333336,0.0,0,0
3365112782906864805,8520.578652200002,119.3213478,1439.9833333333333,0.0,0,0
869150141145156759,9714.1698904,365.71344293333334,1377.0684480333334,62.9148853,0,0
305363387441199517,10079.883333333333,0.0,1439.9833333333331,0.0,0,0
997236235537428986,10079.883333333333,0.0,1439.9833333333331,0.0,0,0
5871853780593130581,9899.423039383333,180.46029395,1439.9833333333333,0.0,0,0
7135524174341196737,8639.9,0.0,1439.9833333333331,0.0,0,0
1394442644196079980,8639.9,0.0,1439.9833333333331,0.0,0,0
3747425348180577836,10079.883333333333,0.0,1439.9833333333333,0.0,0,0
520015528942543172,10079.883333333335,0.0,1439.9833333333336,0.0,0,0
2318974247451405361,10079.883333333335,0.0,1439.9833333333336,0.0,0,0
7435565125869901349,8639.9,0.0,1439.9833333333333,0.0,0,0
7312749566689098421,5040.0,0.0,840.0,0.0,0,0
2225219938220197351,3450.0,0.0,690.0,0.0,0,0
4476869609123006590,3870.0,0.0,750.0,0.0,0,0
4213908551193210953,10079.883333333335,0.0,1439.9833333333336,0.0,0,0
1587477617198682096,3000.0,0.0,600.0,0.0,0,0
6642226438879069200,1942.0,0.0,29.0,0.0,0,0
4395651411285274624,5040.0,0.0,840.0,0.0,0,0
8705773233781333649,5219.983333333334,0.0,810.0,0.0,0,0
6957083785738308678,4799.966666666667,0.0,480.0,0.0,0,0
3442819202743257753,3100.0,0.0,620.0,0.0,0,0
8452777618327034567,3000.0,0.0,600.0,0.0,0,0
8235697395119495581,5640.0,0.0,960.0,0.0,0,0
3727388910970924909,3330.0,0.0,660.0,0.0,0,0
9120820641756682904,2700.0,0.0,540.0,0.0,0,0
763392497407400668,5159.983333333334,0.0,720.0000000000001,0.0,0,0
5101602669688294040,3150.0,0.0,630.0,0.0,0,0
7086435603849754290,3750.0,0.0,750.0,0.0,0,0
8259284697786574445,3720.0,0.0,720.0,0.0,0,0
455892546794002902,4589.983333333334,0.0,630.0,0.0,0,0
5417817040098224708,2970.0,0.0,570.0,0.0,0,0
5148120740979132855,4049.916666666667,0.0,809.9833333333335,0.0,0,0
4690649169739490101,6659.9,0.0,1139.9833333333331,0.0,0,0
2888096798405660999,10079.883333333333,0.0,1439.9833333333333,0.0,0,0
8696038038286752423,10079.883333333333,0.0,1439.9833333333331,0.0,0,0
3470900862425905960,10079.883333333333,0.0,1439.9833333333331,0.0,0,0
1635446939766206435,8639.9,0.0,1439.9833333333333,0.0,0,0
8267923592375072933,8639.9,0.0,1439.9833333333333,0.0,0,0
5377438829284291498,8398.49350485,241.40649514999998,1439.9833333333333,0.0,0,0
3552741199582169178,5557.576363216666,3082.3236367833338,770.25431865,669.7290146833334,0,0
47157457861946118,10079.883333333335,0.0,1439.9833333333336,0.0,0,0
7538095597952574524,9956.557237133335,123.3260962,1378.3202852333334,61.6630481,0,0
5946972083867051183,10079.883333333335,0.0,1439.9833333333331,0.0,0,0
832805588784302237,10079.883333333333,0.0,1439.9833333333331,0.0,0,0
8262021469770954476,5760.0,0.0,960.0,0.0,0,0
8766210349431611465,5400.0,0.0,900.0000000000001,0.0,0,0
5524798464292066453,2820.0,0.0,540.0,0.0,0,0
4772969502332673731,5580.0,0.0,930.0,0.0,0,0
789887362181120709,3100.0,0.0,620.0,0.0,0,0
9180605269446109669,3450.0,0.0,689.9999999999999,0.0,0,0
529576847534058093,8639.9,0.0,1439.9833333333333,0.0,0,0
5616679962071175485,8639.900000000001,0.0,1439.9833333333336,0.0,0,0
5332157939881542521,10079.883333333335,0.0,1439.9833333333336,0.0,0,0
9057426267913393193,8639.900000000001,0.0,1439.9833333333336,0.0,0,0
6654163885034420297,10079.883333333335,0.0,1439.9833333333333,0.0,0,0
1744483568407217219,8639.9,0.0,1439.9833333333333,0.0,0,0
267404321924500393,10019.37323015,60.510103183333335,1439.9833333333336,0.0,0,0
1784034335481747558,10079.883333333333,0.0,1439.9833333333331,0.0,0,0
3648537204824103115,10079.883333333333,0.0,1439.9833333333333,0.0,0,0
570004961483694663,8639.900000000001,0.0,1439.9833333333336,0.0,0,0
6833201851828843752,9958.359100983334,121.52423235,1439.9833333333336,0.0,0,0
1689984988800150859,10079.883333333333,0.0,1439.9833333333331,0.0,0,0
3565831738235015999,8639.9,0.0,1439.9833333333333,0.0,0,0
6461395558733160426,8639.9,0.0,1439.9833333333333,0.0,0,0
1777282730371939903,8517.317436,122.58256399999999,1439.9833333333331,0.0,0,0
1937538723965003587,8639.9,0.0,1439.9833333333331,0.0,0,0
1808989152641637846,2760.0,0.0,0.0,0.0,0,0
3135240072047027779,8639.900000000001,0.0,1439.9833333333336,0.0,0,0
6229719287924297334,3119.9833333333336,0.0,420.0,0.0,0,0
7435903762580226016,10079.883333333335,0.0,1439.9833333333333,0.0,0,0
173008600959739084,7928.823242966667,2151.060090366667,364.45328815000005,1075.5300451833334,0,0
4565647203555971306,8639.900000000001,0.0,1439.9833333333331,0.0,0,0
3138536121858156832,10079.883333333333,0.0,1439.9833333333333,0.0,0,0
4061572316682445820,6419.900000000001,0.0,1079.9833333333331,0.0,0,0
4670600325857127004,10024.246337833332,55.6369955,1439.9833333333331,0.0,0,0
2540298773612420171,10079.883333333335,0.0,1439.9833333333331,0.0,0,0
8856540638510260904,8639.900000000001,0.0,1439.9833333333333,0.0,0,0
4766824697735125732,8639.9,0.0,1439.9833333333333,0.0,0,0
6434273721932976366,5573.251072116666,906.6489278833334,1079.9833333333333,0.0,0,0
200167416351454357,5319.0,0.0,884.0,0.0,0,0
5208458680085208410,4019.916666666667,0.0,779.9833333333333,0.0,0,0
4363173458055484635,10079.883333333333,0.0,1439.9833333333333,0.0,0,0
5795061856826115010,5159.983333333334,0.0,720.0,0.0,0,0
6900503045082626780,2039.9333333333334,0.0,120.0,0.0,0,0
2932579304093439013,5400.0,0.0,900.0,0.0,0,0
9176290774634823041,4259.983333333333,0.0,690.0,0.0,0,0
901663360965797831,5039.900000000001,0.0,839.9833333333333,0.0,0,0
7771293565212721563,2100.0,0.0,420.0,0.0,0,0
6829642666030393819,1845.0,0.0,0.0,0.0,0,0
4712766658155927281,2130.0,0.0,0.0,0.0,0,0
3179301914948517223,4680.0,0.0,840.0,0.0,0,0
8469745967768965069,3450.0,0.0,690.0,0.0,0,0
758519570375246396,3700.0,0.0,740.0,0.0,0,0
2261418091905381714,1557.0,0.0,120.0,0.0,0,0
1748484963257356304,3660.0,0.0,720.0,0.0,0,0
1291616343717800594,4260.0,0.0,780.0,0.0,0,0
2832816835981192335,4049.916666666667,0.0,809.9833333333333,0.0,0,0
6550872265195825149,3120.0,0.0,600.0,0.0,0,0
554867581952741474,2970.0,0.0,570.0,0.0,0,0
8008203353008736898,2774.0,0.0,675.0,0.0,0,0
3575642812735682569,6120.0,0.0,1019.9999999999999,0.0,0,0
7232252472638076370,4680.0,0.0,780.0,0.0,0,0
1312468396215948841,8639.9,0.0,1439.9833333333333,0.0,0,0
8656974969835091987,3300.0,0.0,660.0,0.0,0,0
1280895621280357418,3180.0,0.0,600.0,0.0,0,0
1168158950802293436,2640.0,0.0,0.0,0.0,0,0
231472248821231732,8639.9,0.0,1439.9833333333333,0.0,0,0
1213381968396960584,8639.9,0.0,1439.9833333333333,0.0,0,0
871696124274661954,3450.0,0.0,690.0,0.0,0,0
8158574425503693718,3450.0,0.0,690.0,0.0,0,0
8423868630704717172,2925.0,0.0,585.0,0.0,0,0
7590618677812053672,5460.0,0.0,960.0,0.0,0,0
6901126760053929802,8639.900000000001,0.0,1439.9833333333336,0.0,0,0
3627697585993910104,6120.0,0.0,1020.0,0.0,0,0
4572534727029866113,3358.0,0.0,0.0,0.0,0,0
731968556305490274,3420.0,0.0,660.0,0.0,0,0
7799427948315267498,6628.933333333334,0.0,1439.9833333333333,0.0,0,0
6358850518527971767,6799.0,0.0,1138.0,0.0,0,0
2252311616296972219,2940.0,0.0,600.0,0.0,0,0
191331733720214713,1650.0,0.0,270.0,0.0,0,0
1192951921915455127,810.0,0.0,0.0,0.0,0,0
8722530629876555495,3719.9666666666667,0.0,720.0,0.0,0,0
8085741570232635350,5580.0,0.0,930.0,0.0,0,0
8549361458818026633,4016.0,0.0,150.0,0.0,0,0
6278766107458876461,10079.883333333335,0.0,1439.9833333333336,0.0,0,0
6031267761590356232,8639.9,0.0,1439.9833333333331,0.0,0,0
1738942186324521371,10079.883333333335,0.0,1439.9833333333333,0.0,0,0
6270949457738422739,8639.900000000001,0.0,1439.9833333333336,0.0,0,0
5819319286020376093,9839.128998933333,240.7543344,1439.9833333333331,0.0,0,0
5642497509732673610,10079.883333333335,0.0,1439.9833333333331,0.0,0,0
3747618927115039264,7585.85418675,2494.0291465833334,948.6937709,491.2895624333333,0,0
3248296789483413769,6060.3168252,419.5831748,1079.9833333333333,0.0,0,0
4047403721236143104,10079.883333333335,0.0,1439.9833333333333,0.0,0,0
4248854976462323200,10079.883333333335,0.0,1439.9833333333336,0.0,0,0
7424505374009570477,8639.9,0.0,1439.9833333333333,0.0,0,0
5014360692528129219,8639.9,0.0,1439.9833333333333,0.0,0,0
7782672185065414519,6180.405704366667,299.4942956333333,1079.9833333333333,0.0,0,0
5789400892189485648,10079.883333333335,0.0,1439.9833333333336,0.0,0,0
4749681339281475863,5034.0,0.0,838.9999999999999,0.0,0,0
5895262759392115974,8639.900000000001,0.0,1439.9833333333336,0.0,0,0
7062408332581606161,5684.916666666667,0.0,1084.9833333333333,0.0,0,0
4461353840131243850,10079.883333333333,0.0,1439.9833333333331,0.0,0,0
1829038066844761838,8639.9,0.0,1439.9833333333331,0.0,0,0
5812126343451879206,10079.883333333333,0.0,1439.9833333333333,0.0,0,0
4045915898999171400,6659.9,0.0,1109.9833333333333,0.0,0,0
26346307409368308,6060.2208660666665,419.67913393333333,1079.9833333333333,0.0,0,0
6603168413379009589,8639.9,0.0,1439.9833333333333,0.0,0,0
8736571289905995723,8639.9,0.0,1439.9833333333331,0.0,0,0
8912355661513070122,10079.883333333333,0.0,1439.9833333333333,0.0,0,0
9059665149056396283,10079.883333333333,0.0,1439.9833333333333,0.0,0,0
3396099702754121941,5040.0,0.0,840.0000000000001,0.0,0,0
2760430554103924395,8639.9,0.0,1439.9833333333331,0.0,0,0
73491667571474362,3060.0,0.0,509.99999999999994,0.0,0,0
4760029431502257886,0.0,5400.0,0.0,900.0,0,0
3202485347075400484,3750.0,0.0,750.0,0.0,0,0
1050110736424701586,2699.9833333333336,0.0,0.0,0.0,0,0
9206536213770520585,5760.0,0.0,960.0,0.0,0,0
6077393195994122930,2550.0,0.0,510.0,0.0,0,0
8909496802192683651,4697.966666666667,0.0,1439.9833333333333,0.0,0,0
1230398065636822664,4735.0,0.0,839.0,0.0,0,0
6103400722605449439,4320.0,0.0,720.0,0.0,0,0
5152004392006917947,3000.0,0.0,600.0,0.0,0,0
1331024213382891761,1845.0,0.0,0.0,0.0,0,0
6245188236554378094,2700.0,0.0,330.0,0.0,0,0
4760441459813349901,3200.0,0.0,640.0,0.0,0,0
4374942605696419037,2700.0,0.0,540.0,0.0,0,0
8709010151696049596,3300.0,0.0,660.0,0.0,0,0
3909888823169545461,8639.900000000001,0.0,1439.9833333333333,0.0,0,0
7587329580270461651,3960.0,0.0,660.0,0.0,0,0
8135719774016391271,2339.983333333333,0.0,0.0,0.0,0,0
2328922577549224385,10079.883333333335,0.0,1439.9833333333336,0.0,0,0
7476419808990473219,4019.9333333333334,0.0,120.0,0.0,0,0
1600782661161589441,3764.95,0.0,0.0,0.0,0,0
6733237055193900849,4185.0,0.0,855.0,0.0,0,0
5423278778747940477,10079.883333333333,0.0,1439.9833333333331,0.0,0,0
745608695776670852,7199.900000000001,0.0,1199.9833333333336,0.0,0,0
6025618707296646412,8639.8,0.0,1439.9666666666667,0.0,0,0
350773269257067104,7859.916666666667,0.0,1439.9833333333336,0.0,0,0
6607276488844666604,3120.0,0.0,600.0,0.0,0,0
2801161018595246803,8639.900000000001,0.0,1439.9833333333336,0.0,0,0
6243878889832386076,10079.883333333333,0.0,1439.9833333333331,0.0,0,0
5583858332520846678,8639.900000000001,0.0,1439.9833333333333,0.0,0,0
8014855622614823439,8639.900000000001,0.0,1439.9833333333333,0.0,0,0
4745963958616336184,10079.883333333333,0.0,1439.9833333333331,0.0,0,0
4572155471626501081,9899.41895915,180.46437418333335,1439.9833333333333,0.0,0,0
2236049548352526357,8639.900000000001,0.0,1439.9833333333333,0.0,0,0
5291732446265576088,8639.9,0.0,1439.9833333333333,0.0,0,0
5584037083213462840,10079.883333333335,0.0,1439.9833333333333,0.0,0,0
4980199276146020371,8639.900000000001,0.0,1439.9833333333333,0.0,0,0
7377781252509249770,4860.0,0.0,810.0,0.0,0,0
7728374954598545135,2970.0,0.0,570.0,0.0,0,0
6145374363035992256,2720.0,0.0,700.0,0.0,0,0
8561928707963262710,2069.9833333333336,0.0,0.0,0.0,0,0
2027378754189802522,6474.0,0.0,1079.0,0.0,0,0
1479710288891933797,7961.682753883334,678.2172461166667,1188.6688292500003,251.31450408333333,0,0
3806273821496549274,3300.0,0.0,660.0,0.0,0,0
145837327256477189,5456.966666666667,0.0,1019.0,0.0,0,0
6339005690288403970,5640.0,0.0,960.0,0.0,0,0
